OrderItemID,OrderID,MenuID,Quantity
OI017293,O015785,M201,3
OI017294,O013407,M091,1
OI017295,O008137,M032,2
OI017296,O011822,M217,2
OI017297,O005570,M241,1
OI017298,O008336,M230,3
OI017299,O012572,M231,1
OI017300,O014702,M134,3
OI017301,O015869,M038,2
OI017302,O018627,M221,3
OI017303,O009624,M100,1
OI017304,O017773,M067,1
OI017305,O009072,M049,2
OI017306,O006491,M129,2
OI017307,O013142,M031,2
OI017308,O018829,M115,3
OI017309,O000499,M113,3
OI017310,O002845,M001,1
OI017311,O005250,M228,3
OI017312,O006060,M017,3
OI017313,O007104,M076,1
OI017314,O006795,M128,1
OI017315,O012732,M092,3
OI017316,O001176,M116,3
OI017317,O017192,M122,2
OI017318,O001951,M138,1
OI017319,O012707,M120,3
OI017320,O002969,M002,3
OI017321,O019888,M009,2
OI017322,O011935,M096,3
OI017323,O008723,M246,1
OI017324,O001812,M236,2
OI017325,O005780,M243,2
OI017326,O006079,M054,2
OI017327,O007923,M043,2
OI017328,O007349,M096,3
OI017329,O018198,M250,1
OI017330,O002143,M239,3
OI017331,O003535,M183,3
OI017332,O003397,M031,1
OI017333,O005989,M116,1
OI017334,O005081,M110,1
OI017335,O005442,M066,2
OI017336,O002600,M204,2
OI017337,O003108,M192,3
OI017338,O019494,M175,2
OI017339,O012454,M006,3
OI017340,O013954,M246,3
OI017341,O001001,M117,1
OI017342,O011338,M003,1
OI017343,O000967,M059,3
OI017344,O016818,M148,3
OI017345,O008715,M238,1
OI017346,O001102,M165,3
OI017347,O010393,M082,2
OI017348,O004403,M071,2
OI017349,O006923,M069,3
OI017350,O019970,M159,3
OI017351,O010839,M113,1
OI017352,O003321,M171,3
OI017353,O000182,M093,1
OI017354,O007383,M073,2
OI017355,O002849,M035,1
OI017356,O013979,M216,3
OI017357,O010529,M141,3
OI017358,O016538,M215,1
OI017359,O008788,M040,2
OI017360,O016382,M118,1
OI017361,O011958,M182,2
OI017362,O009182,M144,2
OI017363,O003927,M135,1
OI017364,O000034,M193,2
OI017365,O006966,M178,2
OI017366,O009032,M132,2
OI017367,O006018,M001,3
OI017368,O010993,M150,3
OI017369,O005999,M195,2
OI017370,O015764,M103,3
OI017371,O010887,M150,3
OI017372,O012771,M176,2
OI017373,O002565,M188,1
OI017374,O007776,M029,2
OI017375,O016425,M168,1
OI017376,O014996,M141,3
OI017377,O007838,M016,1
OI017378,O000328,M133,2
OI017379,O001083,M007,1
OI017380,O008179,M153,1
OI017381,O006536,M008,1
OI017382,O011911,M105,3
OI017383,O018468,M046,1
OI017384,O010083,M019,3
OI017385,O015462,M138,2
OI017386,O001220,M132,1
OI017387,O012332,M170,3
OI017388,O001382,M047,2
OI017389,O004070,M054,3
OI017390,O005253,M191,2
OI017391,O016421,M091,1
OI017392,O003606,M065,2
OI017393,O005398,M191,2
OI017394,O005679,M159,3
OI017395,O003254,M076,3
OI017396,O007650,M209,2
OI017397,O001885,M098,3
OI017398,O002382,M034,1
OI017399,O004747,M062,3
OI017400,O012014,M201,1
OI017401,O005404,M069,2
OI017402,O019406,M172,3
OI017403,O011420,M015,2
OI017404,O018836,M148,2
OI017405,O017988,M090,2
OI017406,O009440,M209,2
OI017407,O008100,M021,1
OI017408,O001007,M237,2
OI017409,O016979,M015,3
OI017410,O017914,M207,2
OI017411,O017924,M006,1
OI017412,O015281,M175,3
OI017413,O001102,M204,1
OI017414,O014856,M147,2
OI017415,O011002,M139,2
OI017416,O009052,M166,3
OI017417,O004679,M042,2
OI017418,O008958,M067,2
OI017419,O013282,M191,2
OI017420,O006955,M154,3
OI017421,O011501,M082,1
OI017422,O019155,M114,3
OI017423,O000461,M242,1
OI017424,O007312,M107,3
OI017425,O013480,M075,3
OI017426,O014067,M049,2
OI017427,O004425,M106,3
OI017428,O010163,M033,3
OI017429,O016344,M031,2
OI017430,O010609,M059,2
OI017431,O000164,M029,3
OI017432,O003321,M085,2
OI017433,O012973,M246,3
OI017434,O015497,M109,2
OI017435,O010831,M041,1
OI017436,O003428,M121,2
OI017437,O002266,M003,1
OI017438,O018042,M172,3
OI017439,O012409,M080,1
OI017440,O007128,M197,2
OI017441,O018976,M108,2
OI017442,O019195,M021,2
OI017443,O019685,M240,1
OI017444,O017066,M147,2
OI017445,O013477,M108,1
OI017446,O016702,M117,1
OI017447,O015941,M176,1
OI017448,O004929,M144,1
OI017449,O004199,M159,2
OI017450,O001107,M180,1
OI017451,O006464,M146,3
OI017452,O005516,M171,2
OI017453,O002758,M238,2
OI017454,O016728,M202,2
OI017455,O006032,M154,3
OI017456,O012545,M196,3
OI017457,O018591,M005,1
OI017458,O012435,M153,2
OI017459,O017128,M122,1
OI017460,O008807,M086,3
OI017461,O015616,M038,1
OI017462,O019472,M126,3
OI017463,O014430,M163,3
OI017464,O007131,M019,2
OI017465,O002829,M111,1
OI017466,O013526,M209,3
OI017467,O015952,M031,3
OI017468,O000376,M129,1
OI017469,O010390,M233,2
OI017470,O003378,M084,2
OI017471,O004185,M007,3
OI017472,O005234,M001,1
OI017473,O004803,M180,2
OI017474,O000992,M029,2
OI017475,O005358,M226,2
OI017476,O000319,M203,1
OI017477,O002989,M144,1
OI017478,O010669,M171,1
OI017479,O017256,M243,1
OI017480,O017967,M007,2
OI017481,O014356,M195,1
OI017482,O017185,M191,3
OI017483,O019647,M052,3
OI017484,O008265,M090,2
OI017485,O001785,M141,1
OI017486,O008498,M245,3
OI017487,O010153,M185,2
OI017488,O000248,M144,3
OI017489,O011956,M016,3
OI017490,O006928,M072,2
OI017491,O014687,M148,3
OI017492,O008481,M214,3
OI017493,O012701,M172,2
OI017494,O013904,M183,1
OI017495,O017723,M039,2
OI017496,O015138,M169,3
OI017497,O019091,M233,2
OI017498,O004130,M020,2
OI017499,O001521,M142,2
OI017500,O016586,M222,2
OI017501,O019334,M216,1
OI017502,O018834,M028,1
OI017503,O007234,M243,2
OI017504,O012239,M250,2
OI017505,O007942,M236,2
OI017506,O019561,M066,1
OI017507,O010303,M044,2
OI017508,O006357,M035,2
OI017509,O007092,M114,3
OI017510,O018576,M023,3
OI017511,O001842,M116,2
OI017512,O010226,M109,3
OI017513,O011271,M091,2
OI017514,O001824,M052,3
OI017515,O018725,M179,1
OI017516,O016377,M021,3
OI017517,O018574,M086,3
OI017518,O011754,M185,3
OI017519,O016751,M177,3
OI017520,O015823,M073,3
OI017521,O007693,M174,2
OI017522,O007609,M134,3
OI017523,O003016,M009,1
OI017524,O019558,M111,3
OI017525,O009730,M180,2
OI017526,O013109,M231,1
OI017527,O002188,M132,1
OI017528,O009564,M244,2
OI017529,O002821,M238,3
OI017530,O007460,M078,1
OI017531,O010106,M003,1
OI017532,O008695,M056,3
OI017533,O011401,M034,2
OI017534,O001672,M159,1
OI017535,O010082,M091,2
OI017536,O002402,M229,3
OI017537,O012724,M170,2
OI017538,O005060,M159,1
OI017539,O000131,M169,3
OI017540,O007914,M147,1
OI017541,O003166,M069,3
OI017542,O006859,M211,2
OI017543,O008099,M103,2
OI017544,O019134,M238,2
OI017545,O002454,M236,3
OI017546,O019318,M206,1
OI017547,O011488,M077,1
OI017548,O014375,M137,3
OI017549,O009754,M245,1
OI017550,O019745,M049,1
OI017551,O016077,M108,3
OI017552,O001932,M209,3
OI017553,O017672,M165,1
OI017554,O018305,M004,2
OI017555,O017096,M103,3
OI017556,O014814,M096,3
OI017557,O019630,M020,1
OI017558,O010283,M124,2
OI017559,O000832,M008,3
OI017560,O010154,M132,1
OI017561,O018389,M208,2
OI017562,O006679,M229,3
OI017563,O003576,M095,2
OI017564,O000859,M086,2
OI017565,O001965,M144,1
OI017566,O003723,M125,1
OI017567,O009321,M151,2
OI017568,O019208,M076,1
OI017569,O017551,M177,3
OI017570,O013254,M145,2
OI017571,O009994,M157,2
OI017572,O000560,M112,3
OI017573,O002982,M084,3
OI017574,O014374,M205,2
OI017575,O006316,M101,1
OI017576,O013040,M208,1
OI017577,O000028,M104,3
OI017578,O010303,M055,1
OI017579,O001021,M051,3
OI017580,O019069,M137,3
OI017581,O000365,M079,3
OI017582,O003835,M127,1
OI017583,O007731,M181,2
OI017584,O017080,M082,2
OI017585,O016798,M187,2
OI017586,O001706,M184,3
OI017587,O013521,M169,1
OI017588,O008673,M044,3
OI017589,O014639,M028,1
OI017590,O012644,M048,1
OI017591,O005104,M164,1
OI017592,O009222,M104,3
OI017593,O003842,M155,2
OI017594,O007918,M034,1
OI017595,O005617,M140,1
OI017596,O001134,M153,2
OI017597,O000010,M014,1
OI017598,O017680,M068,3
OI017599,O010506,M189,1
OI017600,O018281,M078,1
OI017601,O013851,M086,2
OI017602,O008662,M210,3
OI017603,O001460,M113,1
OI017604,O019430,M064,1
OI017605,O002803,M155,3
OI017606,O003415,M202,3
OI017607,O015519,M028,3
OI017608,O007552,M209,3
OI017609,O002407,M204,2
OI017610,O002182,M079,3
OI017611,O016002,M006,1
OI017612,O008510,M172,3
OI017613,O009311,M075,1
OI017614,O008445,M113,2
OI017615,O005099,M192,2
OI017616,O015004,M195,1
OI017617,O008761,M175,1
OI017618,O002303,M175,2
OI017619,O009782,M091,3
OI017620,O009728,M187,1
OI017621,O006000,M218,2
OI017622,O009094,M223,3
OI017623,O006475,M021,1
OI017624,O016332,M215,1
OI017625,O000841,M058,3
OI017626,O004418,M080,3
OI017627,O007899,M240,2
OI017628,O001222,M232,1
OI017629,O007514,M102,1
OI017630,O002551,M097,2
OI017631,O014466,M240,1
OI017632,O009581,M168,2
OI017633,O003655,M017,3
OI017634,O018650,M186,2
OI017635,O005309,M066,3
OI017636,O016709,M074,1
OI017637,O000809,M117,1
OI017638,O007857,M023,1
OI017639,O015197,M061,1
OI017640,O001974,M072,2
OI017641,O003754,M138,2
OI017642,O018815,M064,1
OI017643,O000781,M132,3
OI017644,O018523,M084,1
OI017645,O013172,M030,1
OI017646,O010215,M104,3
OI017647,O018719,M248,1
OI017648,O005193,M094,1
OI017649,O018215,M151,1
OI017650,O012929,M145,1
OI017651,O013763,M220,1
OI017652,O002355,M151,2
OI017653,O011989,M099,3
OI017654,O015343,M177,3
OI017655,O019740,M041,2
OI017656,O016140,M066,2
OI017657,O001494,M191,1
OI017658,O016423,M005,2
OI017659,O001044,M046,1
OI017660,O017378,M007,1
OI017661,O018873,M063,1
OI017662,O017793,M155,1
OI017663,O006220,M180,3
OI017664,O013777,M186,3
OI017665,O009892,M167,1
OI017666,O002314,M068,1
OI017667,O003183,M049,2
OI017668,O005031,M066,2
OI017669,O018674,M183,1
OI017670,O002275,M027,2
OI017671,O015769,M179,2
OI017672,O019482,M020,1
OI017673,O008397,M078,3
OI017674,O006806,M219,2
OI017675,O007047,M122,2
OI017676,O006611,M134,1
OI017677,O014167,M118,1
OI017678,O010407,M228,3
OI017679,O005045,M232,3
OI017680,O016678,M069,1
OI017681,O001457,M111,1
OI017682,O007606,M068,3
OI017683,O018816,M072,2
OI017684,O017907,M169,2
OI017685,O007852,M068,3
OI017686,O001881,M147,2
OI017687,O010541,M236,3
OI017688,O012463,M016,2
OI017689,O002678,M075,2
OI017690,O013704,M139,1
OI017691,O002234,M014,2
OI017692,O005041,M212,3
OI017693,O001724,M178,1
OI017694,O005321,M090,2
OI017695,O009438,M049,3
OI017696,O005080,M019,2
OI017697,O016851,M033,3
OI017698,O001371,M238,1
OI017699,O016690,M061,3
OI017700,O008133,M218,3
OI017701,O013559,M112,2
OI017702,O010163,M145,2
OI017703,O015108,M202,3
OI017704,O014765,M126,1
OI017705,O015845,M046,3
OI017706,O016737,M062,1
OI017707,O002052,M055,1
OI017708,O007765,M142,1
OI017709,O013391,M065,3
OI017710,O016497,M184,2
OI017711,O019775,M055,1
OI017712,O015009,M213,1
OI017713,O015249,M058,3
OI017714,O003551,M173,3
OI017715,O006889,M110,2
OI017716,O006598,M116,1
OI017717,O000270,M232,3
OI017718,O005151,M131,1
OI017719,O013712,M013,1
OI017720,O009508,M025,1
OI017721,O018196,M183,2
OI017722,O009560,M232,1
OI017723,O004198,M241,3
OI017724,O011484,M120,3
OI017725,O005432,M111,1
OI017726,O012806,M064,2
OI017727,O016461,M052,1
OI017728,O017852,M174,3
OI017729,O013730,M071,1
OI017730,O012996,M130,2
OI017731,O006489,M250,1
OI017732,O016969,M102,1
OI017733,O001222,M078,2
OI017734,O018184,M059,1
OI017735,O001396,M064,2
OI017736,O004746,M001,2
OI017737,O019344,M012,2
OI017738,O006929,M247,1
OI017739,O004879,M109,1
OI017740,O013779,M090,1
OI017741,O010995,M250,3
OI017742,O002502,M058,1
OI017743,O016245,M121,3
OI017744,O015729,M146,2
OI017745,O009158,M243,2
OI017746,O004894,M169,3
OI017747,O001761,M090,2
OI017748,O004344,M024,3
OI017749,O016979,M093,1
OI017750,O002503,M227,3
OI017751,O014981,M038,1
OI017752,O011962,M120,3
OI017753,O015176,M158,3
OI017754,O019286,M042,1
OI017755,O009764,M095,3
OI017756,O005337,M029,3
OI017757,O019242,M077,1
OI017758,O003681,M113,2
OI017759,O012414,M151,3
OI017760,O009214,M011,2
OI017761,O013602,M099,1
OI017762,O017291,M009,3
OI017763,O005954,M111,3
OI017764,O016827,M122,1
OI017765,O004742,M061,3
OI017766,O013434,M227,2
OI017767,O002205,M189,3
OI017768,O002044,M158,2
OI017769,O002964,M039,2
OI017770,O005043,M014,2
OI017771,O017914,M126,1
OI017772,O015094,M234,2
OI017773,O016202,M113,3
OI017774,O001342,M140,2
OI017775,O002308,M048,3
OI017776,O009797,M181,3
OI017777,O006684,M222,1
OI017778,O013663,M003,1
OI017779,O000956,M022,1
OI017780,O004273,M088,1
OI017781,O014893,M016,2
OI017782,O013401,M219,1
OI017783,O007098,M170,3
OI017784,O017893,M139,2
OI017785,O019414,M165,1
OI017786,O009206,M247,1
OI017787,O010971,M218,2
OI017788,O002632,M250,2
OI017789,O013767,M135,1
OI017790,O011378,M004,3
OI017791,O002095,M075,1
OI017792,O000948,M183,1
OI017793,O013227,M237,1
OI017794,O003579,M093,3
OI017795,O003144,M183,2
OI017796,O009127,M073,2
OI017797,O011309,M250,1
OI017798,O012802,M076,1
OI017799,O009375,M182,3
OI017800,O006701,M115,1
OI017801,O017514,M237,2
OI017802,O006204,M235,2
OI017803,O017693,M072,1
OI017804,O006705,M124,1
OI017805,O002620,M135,2
OI017806,O013487,M089,1
OI017807,O019159,M218,3
OI017808,O013009,M166,2
OI017809,O012309,M083,3
OI017810,O013606,M171,1
OI017811,O016830,M189,3
OI017812,O008918,M120,3
OI017813,O016882,M070,3
OI017814,O010068,M246,3
OI017815,O000624,M187,3
OI017816,O002114,M173,2
OI017817,O008873,M109,3
OI017818,O007533,M231,3
OI017819,O006745,M203,1
OI017820,O010333,M211,3
OI017821,O011484,M210,1
OI017822,O019626,M248,3
OI017823,O007258,M166,1
OI017824,O016820,M156,3
OI017825,O008996,M088,2
OI017826,O007474,M029,2
OI017827,O004862,M137,3
OI017828,O007978,M068,1
OI017829,O003719,M195,1
OI017830,O008436,M080,2
OI017831,O010979,M144,2
OI017832,O013375,M123,2
OI017833,O009315,M007,2
OI017834,O012933,M228,1
OI017835,O009972,M250,3
OI017836,O019029,M033,1
OI017837,O013527,M015,2
OI017838,O019658,M175,3
OI017839,O011370,M197,1
OI017840,O013445,M176,3
OI017841,O016639,M111,1
OI017842,O008343,M158,3
OI017843,O007027,M007,2
OI017844,O014754,M062,1
OI017845,O002403,M249,3
OI017846,O007850,M239,1
OI017847,O000221,M023,2
OI017848,O012745,M104,2
OI017849,O001038,M181,3
OI017850,O008156,M208,1
OI017851,O006827,M197,3
OI017852,O008862,M236,3
OI017853,O010418,M227,3
OI017854,O009393,M125,2
OI017855,O007055,M211,1
OI017856,O015097,M231,1
OI017857,O006946,M227,3
OI017858,O017454,M005,1
OI017859,O002883,M174,2
OI017860,O005485,M244,2
OI017861,O014143,M140,3
OI017862,O018575,M059,3
OI017863,O019622,M152,1
OI017864,O015147,M135,1
OI017865,O010102,M032,2
OI017866,O017635,M140,1
OI017867,O014931,M127,2
OI017868,O009115,M080,1
OI017869,O012324,M233,3
OI017870,O018079,M179,3
OI017871,O006922,M139,2
OI017872,O002012,M034,1
OI017873,O004261,M193,3
OI017874,O000257,M134,2
OI017875,O015798,M043,3
OI017876,O019242,M045,1
OI017877,O009215,M040,1
OI017878,O018699,M160,1
OI017879,O013932,M057,1
OI017880,O013056,M163,1
OI017881,O017918,M053,2
OI017882,O018195,M140,3
OI017883,O011071,M001,1
OI017884,O001651,M212,2
OI017885,O015055,M105,2
OI017886,O003359,M097,1
OI017887,O013537,M066,2
OI017888,O008487,M141,2
OI017889,O005728,M069,1
OI017890,O015017,M061,2
OI017891,O000249,M193,1
OI017892,O010833,M155,3
OI017893,O000984,M022,1
OI017894,O017709,M154,1
OI017895,O011758,M124,2
OI017896,O001674,M038,3
OI017897,O008220,M154,2
OI017898,O018476,M119,1
OI017899,O012946,M222,2
OI017900,O010448,M211,1
OI017901,O001019,M172,3
OI017902,O006234,M038,1
OI017903,O019642,M017,3
OI017904,O001903,M194,2
OI017905,O014934,M016,1
OI017906,O003787,M087,3
OI017907,O018749,M243,3
OI017908,O002013,M137,1
OI017909,O010954,M099,1
OI017910,O012249,M148,1
OI017911,O007531,M030,1
OI017912,O010691,M158,1
OI017913,O016767,M007,2
OI017914,O011972,M040,3
OI017915,O001706,M121,3
OI017916,O014377,M215,3
OI017917,O017735,M061,3
OI017918,O007890,M079,3
OI017919,O008249,M229,3
OI017920,O004460,M122,1
OI017921,O017204,M101,2
OI017922,O012207,M007,2
OI017923,O006856,M215,1
OI017924,O007283,M111,3
OI017925,O001064,M020,3
OI017926,O018476,M188,1
OI017927,O009259,M071,3
OI017928,O002761,M141,2
OI017929,O000241,M041,2
OI017930,O014069,M074,2
OI017931,O007025,M135,2
OI017932,O003059,M083,1
OI017933,O011340,M183,1
OI017934,O008450,M189,1
OI017935,O012533,M213,1
OI017936,O005779,M051,1
OI017937,O007904,M228,3
OI017938,O017568,M176,3
OI017939,O004316,M245,1
OI017940,O006011,M241,1
OI017941,O007592,M232,1
OI017942,O008786,M057,1
OI017943,O019074,M214,3
OI017944,O019772,M025,2
OI017945,O013294,M105,2
OI017946,O017938,M112,2
OI017947,O011421,M024,2
OI017948,O018949,M115,2
OI017949,O005607,M098,2
OI017950,O013931,M019,3
OI017951,O005867,M082,3
OI017952,O002360,M075,1
OI017953,O012123,M178,1
OI017954,O006696,M012,3
OI017955,O018188,M078,1
OI017956,O019286,M202,2
OI017957,O000957,M143,3
OI017958,O002142,M009,2
OI017959,O001778,M031,3
OI017960,O014424,M039,3
OI017961,O012886,M206,2
OI017962,O011934,M196,3
OI017963,O003187,M207,3
OI017964,O003020,M050,2
OI017965,O014722,M117,2
OI017966,O017510,M160,2
OI017967,O000219,M108,2
OI017968,O015932,M116,2
OI017969,O015995,M134,1
OI017970,O006167,M079,2
OI017971,O003410,M119,3
OI017972,O007819,M232,1
OI017973,O017530,M092,3
OI017974,O017788,M118,3
OI017975,O005615,M249,3
OI017976,O014112,M068,2
OI017977,O015067,M082,2
OI017978,O001105,M107,3
OI017979,O012935,M208,2
OI017980,O019775,M094,1
OI017981,O006192,M202,1
OI017982,O004201,M051,1
OI017983,O009443,M070,1
OI017984,O018090,M052,3
OI017985,O007036,M171,3
OI017986,O009939,M051,2
OI017987,O005308,M198,1
OI017988,O007750,M150,1
OI017989,O017637,M011,1
OI017990,O014452,M171,1
OI017991,O019943,M009,3
OI017992,O009413,M246,3
OI017993,O011012,M040,3
OI017994,O015728,M122,2
OI017995,O010563,M197,1
OI017996,O011110,M181,1
OI017997,O000983,M033,3
OI017998,O013228,M118,1
OI017999,O001356,M240,3
OI018000,O002926,M110,1
OI018001,O003631,M166,1
OI018002,O009398,M204,1
OI018003,O012815,M093,2
OI018004,O002801,M194,1
OI018005,O018605,M003,3
OI018006,O009745,M223,3
OI018007,O012778,M156,2
OI018008,O006487,M204,3
OI018009,O002555,M030,3
OI018010,O013749,M185,3
OI018011,O019922,M230,3
OI018012,O008993,M109,2
OI018013,O010674,M120,2
OI018014,O000696,M147,3
OI018015,O000536,M085,3
OI018016,O001177,M045,1
OI018017,O016067,M226,3
OI018018,O016932,M248,3
OI018019,O019561,M200,2
OI018020,O017192,M132,3
OI018021,O015273,M245,3
OI018022,O001492,M024,3
OI018023,O009609,M024,1
OI018024,O011404,M174,1
OI018025,O007877,M170,2
OI018026,O000919,M241,1
OI018027,O001693,M236,2
OI018028,O001406,M113,3
OI018029,O018660,M178,2
OI018030,O002050,M051,3
OI018031,O006684,M163,1
OI018032,O001723,M169,2
OI018033,O011797,M025,3
OI018034,O009547,M176,2
OI018035,O012449,M051,2
OI018036,O015861,M222,3
OI018037,O019579,M150,3
OI018038,O005981,M006,2
OI018039,O015132,M144,1
OI018040,O018552,M039,1
OI018041,O006096,M038,1
OI018042,O001580,M030,3
OI018043,O007793,M177,1
OI018044,O005608,M249,3
OI018045,O005595,M192,1
OI018046,O004931,M130,1
OI018047,O001868,M120,1
OI018048,O007803,M144,3
OI018049,O007885,M055,1
OI018050,O016801,M050,2
OI018051,O008313,M215,3
OI018052,O000749,M123,1
OI018053,O016229,M010,1
OI018054,O010835,M177,3
OI018055,O012562,M200,1
OI018056,O005965,M003,3
OI018057,O009384,M019,3
OI018058,O001858,M045,1
OI018059,O002419,M205,2
OI018060,O017815,M215,1
OI018061,O003356,M004,2
OI018062,O006971,M168,1
OI018063,O008355,M058,1
OI018064,O006813,M228,2
OI018065,O007009,M118,1
OI018066,O015129,M227,2
OI018067,O018743,M223,1
OI018068,O006376,M250,1
OI018069,O011245,M233,2
OI018070,O004203,M040,2
OI018071,O003501,M048,2
OI018072,O001891,M047,2
OI018073,O017970,M202,2
OI018074,O008778,M105,2
OI018075,O007637,M186,1
OI018076,O007094,M206,1
OI018077,O014700,M164,3
OI018078,O006519,M103,2
OI018079,O007348,M074,3
OI018080,O007901,M198,3
OI018081,O005922,M180,3
OI018082,O002905,M140,1
OI018083,O000229,M203,3
OI018084,O004103,M076,3
OI018085,O008877,M031,2
OI018086,O013903,M143,2
OI018087,O002730,M081,2
OI018088,O018214,M085,2
OI018089,O015074,M204,1
OI018090,O006225,M126,2
OI018091,O005852,M237,1
OI018092,O009280,M207,1
OI018093,O019418,M032,3
OI018094,O002137,M097,1
OI018095,O007385,M054,1
OI018096,O019712,M139,3
OI018097,O019963,M047,1
OI018098,O008367,M246,2
OI018099,O013881,M099,2
OI018100,O001572,M056,3
OI018101,O017076,M152,3
OI018102,O007027,M044,2
OI018103,O003457,M242,3
OI018104,O002731,M222,3
OI018105,O009363,M039,1
OI018106,O012463,M168,3
OI018107,O007337,M206,1
OI018108,O008673,M151,1
OI018109,O002681,M101,3
OI018110,O010281,M230,3
OI018111,O014490,M190,3
OI018112,O013013,M132,2
OI018113,O007112,M125,2
OI018114,O006183,M031,2
OI018115,O005354,M153,2
OI018116,O018083,M010,2
OI018117,O004243,M052,3
OI018118,O009981,M116,2
OI018119,O014874,M090,2
OI018120,O003648,M138,1
OI018121,O005585,M126,1
OI018122,O006655,M239,3
OI018123,O001226,M004,3
OI018124,O014412,M062,1
OI018125,O010334,M104,3
OI018126,O001298,M249,2
OI018127,O009046,M021,3
OI018128,O012279,M147,3
OI018129,O011915,M127,3
OI018130,O009639,M115,2
OI018131,O014585,M100,3
OI018132,O018078,M223,3
OI018133,O017003,M121,3
OI018134,O019630,M069,3
OI018135,O002963,M124,2
OI018136,O018372,M110,1
OI018137,O006441,M165,2
OI018138,O018473,M117,1
OI018139,O016181,M249,1
OI018140,O012897,M237,2
OI018141,O016590,M181,1
OI018142,O014699,M125,3
OI018143,O007846,M017,2
OI018144,O014840,M120,3
OI018145,O010525,M081,1
OI018146,O002390,M015,3
OI018147,O012819,M063,3
OI018148,O001642,M141,2
OI018149,O012679,M243,2
OI018150,O017557,M155,3
OI018151,O004247,M120,2
OI018152,O001804,M068,2
OI018153,O016977,M034,3
OI018154,O001061,M243,1
OI018155,O002708,M117,2
OI018156,O013498,M132,1
OI018157,O005822,M149,2
OI018158,O010765,M104,1
OI018159,O015999,M043,3
OI018160,O011795,M242,3
OI018161,O019493,M106,2
OI018162,O002616,M096,2
OI018163,O014976,M211,3
OI018164,O009235,M035,3
OI018165,O000235,M073,2
OI018166,O001790,M026,3
OI018167,O009099,M002,3
OI018168,O008397,M241,2
OI018169,O002307,M158,3
