OrderID,CustomerID,KitchenID,RiderID,OrderDate,PreparationTime,DeliveryTime,OrderStatus,TotalAmount,Discount,TotalCost,CustomerRating,DistanceKM,PaymentMethod,DeliveryPartner,Weather,TrafficLevel,TimeSlot,OrderPriority,CouponCode,DiscountType,PreparationDelayReason,DeliveryDelayReason
O012650,C00572,K024,R0430,2025-10-27,35,15,Cancelled,275,110,207,4.3,10,Credit Card,Shadowfax,Cloudy,Medium,Breakfast,Normal,NONE,Flat,High Order Volume,Customer Unavailable
O012651,C01937,K003,R0444,2026-07-30,18,30,Delivered,426,124,302,5.0,11,Credit Card,In-House,Sunny,Low,Evening,Express,NONE,No Discount,,
O012652,C01387,K003,R0100,2025-03-23,40,39,Delivered,768,129,539,5.0,11,UPI,Shadowfax,Sunny,Medium,Lunch,Express,WELCOME100,No Discount,High Order Volume,Traffic
O012653,C01965,K002,R0248,2026-11-10,33,45,Delivered,1321,166,856,4.8,7,Debit Card,Shadowfax,Sunny,Low,Lunch,Normal,WELCOME100,Percentage,Equipment Issue,Rider Delay
O012654,C00622,K040,R0485,2025-01-01,11,36,Delivered,1489,189,1015,3.2,12,Credit Card,Porter,Rainy,Medium,Dinner,Express,SAVE50,No Discount,,Traffic
O012655,C01678,K010,R0411,2025-01-01,17,20,Delivered,606,78,462,3.7,14,UPI,Porter,Rainy,High,Dinner,Normal,FESTIVE20,No Discount,,
O012656,C00352,K050,R0054,2026-04-12,25,34,Delivered,1347,24,766,4.8,15,Debit Card,Dunzo,Cloudy,Medium,Lunch,Normal,FIRST50,Flat,,Customer Unavailable
O012657,C00446,K035,R0369,2025-11-29,40,34,Delivered,518,79,311,4.2,4,Wallet,In-House,Cloudy,Medium,Dinner,Normal,FESTIVE20,No Discount,Equipment Issue,Customer Unavailable
O012658,C01114,K047,R0175,2025-06-05,38,21,Delivered,571,94,334,4.7,11,Cash,Shadowfax,Sunny,Medium,Breakfast,Express,NONE,Flat,Staff Shortage,
O012659,C00906,K049,R0178,2026-02-04,34,42,Delivered,432,180,290,3.4,2,Wallet,In-House,Rainy,Medium,Breakfast,Express,WELCOME100,No Discount,Ingredient Delay,Rider Delay
O012660,C00389,K014,R0424,2025-06-25,17,32,Delivered,1276,163,734,4.6,4,Wallet,Dunzo,Cloudy,High,Dinner,Normal,WELCOME100,Percentage,,Rider Delay
O012661,C02266,K032,R0314,2025-09-22,14,22,Delivered,589,8,364,4.1,12,Wallet,Dunzo,Sunny,Medium,Breakfast,Normal,WELCOME100,Flat,,
O012662,C01280,K029,R0240,2026-02-26,14,55,Delivered,623,138,439,3.7,9,Debit Card,In-House,Rainy,Medium,Evening,Express,WELCOME100,Percentage,,Heavy Rain
O012663,C01252,K033,R0128,2025-01-13,35,53,Delivered,1109,106,810,3.4,6,UPI,Shadowfax,Cloudy,High,Evening,Normal,FESTIVE20,Flat,Staff Shortage,Customer Unavailable
O012664,C01591,K037,R0418,2026-11-05,11,37,Delivered,642,116,394,4.3,5,Credit Card,Dunzo,Sunny,High,Dinner,Express,FESTIVE20,Percentage,,Customer Unavailable
O012665,C02278,K014,R0229,2025-07-29,25,18,Delivered,1446,148,1089,4.8,13,UPI,Shadowfax,Cloudy,Medium,Evening,Express,SAVE50,No Discount,,
O012666,C02415,K040,R0128,2025-08-21,38,57,Delivered,523,110,293,3.6,6,Wallet,Shadowfax,Sunny,High,Dinner,Normal,WELCOME100,Percentage,High Order Volume,Traffic
O012667,C01204,K035,R0030,2025-09-02,23,35,Delivered,814,121,606,3.1,14,Cash,Porter,Sunny,High,Lunch,Normal,FESTIVE20,Percentage,,Customer Unavailable
O012668,C02822,K032,R0238,2025-11-17,17,24,Delivered,477,88,380,3.1,6,Wallet,In-House,Rainy,Low,Breakfast,Normal,NONE,Flat,,
O012669,C02223,K006,R0226,2025-09-24,32,45,Delivered,1176,168,795,4.7,5,Debit Card,In-House,Cloudy,Low,Breakfast,Express,FESTIVE20,No Discount,Staff Shortage,Heavy Rain
O012670,C02349,K042,R0377,2026-12-24,40,48,Delivered,1337,130,1020,4.0,12,Credit Card,Dunzo,Rainy,High,Lunch,Express,NONE,No Discount,Ingredient Delay,Traffic
O012671,C00611,K005,R0050,2025-11-02,31,48,Delivered,468,113,364,3.1,13,Credit Card,Shadowfax,Rainy,Low,Evening,Express,SAVE50,Flat,High Order Volume,Traffic
O012672,C02013,K049,R0397,2025-07-26,23,29,Delivered,320,152,196,4.7,15,Wallet,Porter,Cloudy,Low,Lunch,Normal,NONE,Flat,,
O012673,C02503,K014,R0325,2026-11-01,30,46,Cancelled,1315,128,922,3.1,7,Wallet,Porter,Rainy,Low,Dinner,Normal,FESTIVE20,No Discount,Staff Shortage,Heavy Rain
O012674,C01597,K031,R0069,2025-01-17,28,26,Delivered,420,159,279,3.3,15,Wallet,In-House,Rainy,High,Breakfast,Normal,FESTIVE20,Percentage,Equipment Issue,
O012675,C01716,K038,R0348,2026-12-17,39,43,Cancelled,1263,48,960,4.2,6,Debit Card,Porter,Sunny,High,Breakfast,Express,FIRST50,No Discount,Staff Shortage,Traffic
O012676,C01359,K033,R0384,2025-11-05,14,19,Delivered,1482,24,837,4.8,14,Debit Card,Shadowfax,Rainy,Low,Evening,Normal,NONE,No Discount,,
O012677,C02956,K032,R0110,2025-07-26,23,58,Delivered,461,97,269,3.7,9,UPI,Porter,Rainy,Medium,Evening,Express,NONE,No Discount,,Traffic
O012678,C00739,K041,R0420,2026-12-02,37,46,Delivered,357,11,265,3.9,3,Cash,Dunzo,Sunny,Medium,Lunch,Express,NONE,No Discount,Ingredient Delay,Customer Unavailable
O012679,C01690,K045,R0047,2026-10-02,11,29,Delivered,893,173,541,4.3,5,UPI,Dunzo,Rainy,High,Breakfast,Normal,FIRST50,No Discount,,
O012680,C00290,K037,R0261,2026-12-02,13,35,Delivered,366,137,257,4.1,8,UPI,In-House,Cloudy,Low,Dinner,Normal,NONE,No Discount,,Heavy Rain
O012681,C01507,K013,R0324,2025-10-21,29,38,Delivered,1205,58,726,3.0,13,UPI,Dunzo,Cloudy,Medium,Dinner,Express,SAVE50,Percentage,Ingredient Delay,Rider Delay
O012682,C02271,K004,R0484,2026-10-27,21,37,Delivered,763,22,495,4.6,10,Cash,In-House,Sunny,Low,Dinner,Express,FIRST50,No Discount,,Rider Delay
O012683,C00069,K016,R0446,2026-12-19,32,58,Delivered,667,76,394,3.3,3,Credit Card,Shadowfax,Sunny,High,Lunch,Express,FIRST50,Percentage,Staff Shortage,Customer Unavailable
O012684,C00418,K004,R0377,2026-07-17,13,54,Delivered,1486,120,1095,3.1,10,Cash,Dunzo,Rainy,High,Lunch,Normal,WELCOME100,Flat,,Heavy Rain
O012685,C02165,K044,R0325,2026-08-07,13,47,Delivered,1199,34,849,4.4,2,Wallet,In-House,Rainy,High,Dinner,Express,SAVE50,Flat,,Rider Delay
O012686,C00386,K007,R0104,2026-01-31,39,57,Delivered,260,72,183,3.7,12,UPI,Porter,Rainy,Medium,Dinner,Normal,FESTIVE20,No Discount,High Order Volume,Rider Delay
O012687,C02898,K037,R0446,2026-02-12,33,30,Delivered,1279,112,853,3.6,4,Cash,Dunzo,Rainy,High,Lunch,Express,FIRST50,Percentage,Staff Shortage,
O012688,C02274,K011,R0259,2025-05-15,19,19,Delivered,342,137,209,3.5,7,Cash,Porter,Cloudy,Medium,Evening,Express,FIRST50,Percentage,,
O012689,C01423,K027,R0229,2026-03-02,28,20,Delivered,520,90,398,3.0,7,Cash,Porter,Sunny,Medium,Lunch,Express,WELCOME100,Percentage,High Order Volume,
O012690,C02395,K050,R0040,2025-08-06,10,39,Delivered,775,128,554,3.1,8,Cash,Porter,Cloudy,Low,Breakfast,Express,WELCOME100,Flat,,Heavy Rain
O012691,C00651,K036,R0192,2025-10-20,20,47,Delivered,1454,104,1141,4.6,10,UPI,Porter,Sunny,High,Dinner,Normal,FIRST50,No Discount,,Traffic
O012692,C02859,K024,R0210,2026-04-23,35,15,Delivered,489,142,338,3.3,10,Cash,Porter,Cloudy,High,Evening,Express,SAVE50,Flat,Ingredient Delay,
O012693,C00564,K013,R0436,2026-05-19,23,59,Delivered,921,58,623,4.2,2,Wallet,Shadowfax,Cloudy,Medium,Dinner,Normal,FIRST50,Flat,,Customer Unavailable
O012694,C01764,K044,R0325,2026-10-31,31,24,Delivered,871,11,575,3.1,10,Credit Card,Dunzo,Rainy,Low,Lunch,Normal,SAVE50,No Discount,Staff Shortage,
O012695,C00410,K048,R0465,2026-03-11,22,17,Delivered,1443,163,1076,3.4,11,Debit Card,Dunzo,Cloudy,Medium,Lunch,Express,FESTIVE20,No Discount,,
O012696,C00996,K002,R0062,2026-01-12,39,29,Delivered,867,92,512,3.2,11,Credit Card,In-House,Cloudy,Low,Dinner,Express,NONE,Percentage,Staff Shortage,
O012697,C00344,K038,R0440,2026-11-20,15,54,Delivered,290,85,228,3.4,9,Cash,In-House,Rainy,Low,Breakfast,Express,FIRST50,Percentage,,Customer Unavailable
O012698,C02484,K025,R0320,2025-03-13,25,54,Cancelled,687,150,479,3.7,2,Credit Card,Dunzo,Cloudy,High,Lunch,Normal,FIRST50,No Discount,,Heavy Rain
O012699,C02623,K015,R0048,2026-08-30,16,47,Delivered,657,146,482,4.2,7,UPI,Dunzo,Rainy,Medium,Breakfast,Normal,WELCOME100,Percentage,,Traffic
O012700,C01409,K026,R0243,2025-04-14,27,36,Delivered,1258,102,811,4.7,3,Debit Card,Shadowfax,Rainy,Low,Breakfast,Normal,SAVE50,Percentage,High Order Volume,Heavy Rain
O012701,C00310,K034,R0311,2025-05-10,38,46,Delivered,279,126,202,4.8,15,Credit Card,Porter,Cloudy,High,Evening,Normal,SAVE50,No Discount,High Order Volume,Heavy Rain
O012702,C01978,K010,R0406,2025-03-26,38,30,Delivered,580,57,404,4.5,3,Cash,Dunzo,Cloudy,Low,Lunch,Express,SAVE50,Flat,Ingredient Delay,
O012703,C02216,K006,R0005,2026-07-15,32,33,Delivered,1324,144,925,4.0,5,Credit Card,Shadowfax,Sunny,High,Evening,Express,WELCOME100,No Discount,Equipment Issue,Customer Unavailable
O012704,C02410,K040,R0191,2026-10-14,21,31,Delivered,385,186,285,4.0,4,Wallet,Porter,Cloudy,High,Evening,Normal,NONE,Percentage,,Customer Unavailable
O012705,C02790,K039,R0085,2026-03-17,36,56,Delivered,511,187,367,3.7,14,UPI,Porter,Cloudy,High,Breakfast,Express,NONE,No Discount,Ingredient Delay,Customer Unavailable
O012706,C02514,K044,R0230,2026-05-08,28,42,Cancelled,1073,9,671,3.3,2,Debit Card,Porter,Cloudy,Low,Lunch,Normal,NONE,No Discount,Staff Shortage,Rider Delay
O012707,C01987,K009,R0257,2026-08-01,24,52,Delivered,1263,6,980,4.4,3,Cash,Porter,Cloudy,Medium,Evening,Normal,FESTIVE20,Percentage,,Rider Delay
O012708,C00773,K011,R0466,2025-03-15,22,60,Delivered,1027,69,609,3.6,15,Debit Card,Porter,Rainy,High,Breakfast,Express,NONE,Percentage,,Rider Delay
O012709,C01192,K050,R0339,2025-10-25,10,49,Delivered,1223,21,853,4.9,14,Wallet,Porter,Sunny,Medium,Dinner,Express,SAVE50,No Discount,,Heavy Rain
O012710,C02590,K038,R0211,2025-12-13,13,42,Delivered,653,75,395,4.2,13,Cash,Shadowfax,Sunny,Low,Evening,Express,NONE,Flat,,Rider Delay
O012711,C01779,K036,R0007,2026-12-05,31,51,Delivered,1161,136,705,4.0,4,Wallet,Porter,Cloudy,Low,Lunch,Express,FESTIVE20,No Discount,Equipment Issue,Heavy Rain
O012712,C02524,K015,R0115,2025-03-31,26,34,Delivered,923,15,545,3.7,8,Debit Card,Dunzo,Rainy,Low,Breakfast,Express,FIRST50,Flat,High Order Volume,Rider Delay
O012713,C01501,K009,R0338,2025-12-09,18,46,Delivered,483,128,318,3.4,3,Cash,Shadowfax,Sunny,High,Evening,Express,SAVE50,Flat,,Rider Delay
O012714,C01933,K018,R0220,2025-08-06,31,50,Cancelled,1137,163,887,3.6,10,Debit Card,Dunzo,Cloudy,Medium,Evening,Express,NONE,Flat,High Order Volume,Rider Delay
O012715,C00105,K050,R0334,2026-03-29,34,17,Delivered,420,89,237,4.8,3,Credit Card,In-House,Sunny,Low,Lunch,Express,FIRST50,Flat,Staff Shortage,
O012716,C02841,K014,R0388,2026-02-01,30,44,Delivered,417,181,284,4.6,6,Cash,Shadowfax,Sunny,High,Evening,Express,FIRST50,Percentage,Staff Shortage,Heavy Rain
O012717,C00933,K035,R0435,2026-06-14,15,16,Delivered,1348,79,834,4.3,5,Wallet,Porter,Cloudy,High,Breakfast,Express,NONE,Percentage,,
O012718,C01935,K028,R0017,2026-01-03,19,38,Delivered,720,95,535,3.9,13,Credit Card,In-House,Cloudy,Low,Evening,Normal,SAVE50,Flat,,Heavy Rain
O012719,C00123,K003,R0441,2026-04-10,32,17,Delivered,315,168,186,4.5,5,Wallet,In-House,Sunny,Medium,Breakfast,Normal,FIRST50,No Discount,Ingredient Delay,
O012720,C00480,K012,R0147,2025-04-12,35,19,Delivered,539,130,371,3.3,15,Credit Card,Porter,Rainy,High,Lunch,Normal,SAVE50,Flat,Ingredient Delay,
O012721,C01679,K036,R0323,2026-10-01,10,36,Delivered,653,194,384,4.8,6,Cash,In-House,Rainy,Medium,Breakfast,Normal,WELCOME100,No Discount,,Heavy Rain
O012722,C01645,K050,R0070,2026-06-29,29,35,Delivered,741,57,508,3.8,9,Credit Card,Porter,Sunny,Low,Lunch,Express,SAVE50,No Discount,High Order Volume,Customer Unavailable
O012723,C02575,K043,R0226,2025-09-09,24,15,Delivered,940,185,682,3.9,15,UPI,Porter,Rainy,Medium,Breakfast,Express,FIRST50,Flat,,
O012724,C01323,K039,R0314,2026-08-28,11,20,Delivered,590,181,456,3.7,4,UPI,Shadowfax,Rainy,Medium,Lunch,Express,FESTIVE20,No Discount,,
O012725,C00472,K030,R0445,2026-06-03,26,52,Delivered,504,82,285,5.0,7,Wallet,Dunzo,Cloudy,Low,Evening,Express,WELCOME100,Percentage,Staff Shortage,Traffic
O012726,C00158,K012,R0378,2025-08-24,20,44,Cancelled,644,87,512,4.5,12,Credit Card,Porter,Sunny,Medium,Lunch,Express,FESTIVE20,Percentage,,Traffic
O012727,C02921,K021,R0014,2025-05-30,13,40,Delivered,947,44,622,3.7,7,Cash,Shadowfax,Rainy,Medium,Breakfast,Express,SAVE50,Flat,,Rider Delay
O012728,C01324,K004,R0381,2025-11-08,30,16,Delivered,349,50,242,5.0,9,UPI,In-House,Sunny,High,Breakfast,Normal,SAVE50,Percentage,Ingredient Delay,
O012729,C01266,K024,R0188,2025-05-10,25,47,Delivered,1080,31,597,4.2,8,Debit Card,Shadowfax,Sunny,Low,Evening,Normal,SAVE50,Percentage,,Traffic
O012730,C02888,K008,R0166,2025-01-27,31,30,Delivered,200,172,117,3.9,11,Wallet,Porter,Rainy,Low,Dinner,Normal,WELCOME100,Percentage,Staff Shortage,
O012731,C02926,K049,R0041,2026-10-05,26,27,Delivered,237,157,187,3.9,4,Wallet,In-House,Sunny,Medium,Lunch,Express,WELCOME100,Percentage,Staff Shortage,
O012732,C02811,K003,R0006,2025-07-22,28,21,Delivered,1423,195,813,3.4,11,Cash,Shadowfax,Cloudy,Low,Dinner,Normal,FIRST50,Percentage,Ingredient Delay,
O012733,C01060,K030,R0063,2025-04-14,17,57,Delivered,1181,146,872,3.7,11,Debit Card,Dunzo,Rainy,Low,Breakfast,Express,FESTIVE20,Flat,,Traffic
O012734,C02207,K013,R0074,2026-03-25,23,22,Cancelled,1332,140,1023,4.7,7,Cash,Porter,Cloudy,Low,Dinner,Express,FESTIVE20,Percentage,,Heavy Rain
O012735,C02814,K007,R0328,2025-03-04,35,40,Delivered,281,104,202,4.8,15,Debit Card,Porter,Cloudy,High,Lunch,Normal,WELCOME100,Flat,Staff Shortage,Customer Unavailable
O012736,C02690,K010,R0491,2026-02-13,36,57,Delivered,623,160,345,3.8,12,UPI,In-House,Cloudy,High,Dinner,Normal,WELCOME100,Percentage,High Order Volume,Heavy Rain
O012737,C00301,K008,R0280,2026-01-31,27,21,Delivered,1386,60,831,3.1,6,Credit Card,Dunzo,Sunny,High,Breakfast,Express,NONE,No Discount,High Order Volume,
O012738,C02765,K028,R0407,2026-07-28,20,48,Delivered,678,182,432,3.8,12,Debit Card,In-House,Rainy,Medium,Evening,Express,WELCOME100,Percentage,,Rider Delay
O012739,C00100,K008,R0183,2026-09-18,34,29,Delivered,1251,189,756,3.5,10,Credit Card,Dunzo,Sunny,High,Dinner,Express,SAVE50,Percentage,Equipment Issue,
O012740,C01174,K014,R0075,2026-10-15,36,53,Delivered,1020,177,585,4.9,5,UPI,Dunzo,Sunny,High,Lunch,Express,SAVE50,Percentage,High Order Volume,Customer Unavailable
O012741,C02673,K029,R0069,2025-03-13,15,23,Cancelled,1495,167,1064,4.6,7,Debit Card,Dunzo,Sunny,High,Breakfast,Normal,WELCOME100,Flat,,Rider Delay
O012742,C02768,K045,R0067,2025-05-21,16,29,Delivered,618,21,373,3.1,2,Cash,Porter,Cloudy,Low,Lunch,Normal,NONE,Percentage,,
O012743,C00548,K026,R0350,2025-11-09,13,52,Delivered,1213,37,767,4.3,2,Debit Card,Porter,Rainy,Low,Evening,Normal,SAVE50,No Discount,,Heavy Rain
O012744,C01798,K035,R0292,2026-08-14,12,26,Delivered,629,13,356,4.0,15,Wallet,In-House,Sunny,Low,Lunch,Normal,SAVE50,Flat,,
O012745,C02932,K025,R0431,2025-08-04,32,21,Delivered,534,94,365,4.4,4,UPI,In-House,Rainy,Medium,Dinner,Normal,FESTIVE20,Percentage,Staff Shortage,
O012746,C00852,K044,R0047,2025-11-05,25,59,Delivered,1328,98,973,4.4,3,Cash,In-House,Cloudy,Low,Lunch,Normal,SAVE50,Flat,,Heavy Rain
O012747,C02938,K043,R0107,2026-08-09,35,56,Delivered,1182,93,825,3.0,8,Credit Card,Porter,Sunny,Medium,Dinner,Express,FIRST50,No Discount,Staff Shortage,Rider Delay
O012748,C00006,K007,R0425,2025-09-17,37,48,Delivered,519,162,360,4.9,2,Cash,In-House,Sunny,Medium,Dinner,Normal,FIRST50,No Discount,High Order Volume,Customer Unavailable
O012749,C00766,K001,R0235,2026-10-06,26,54,Delivered,331,8,216,3.7,9,UPI,Porter,Sunny,Medium,Dinner,Express,NONE,Flat,Staff Shortage,Customer Unavailable
O012750,C02469,K042,R0162,2026-11-13,21,39,Delivered,613,33,372,3.4,3,Credit Card,Porter,Rainy,Low,Breakfast,Normal,SAVE50,Percentage,,Rider Delay
O012751,C00324,K050,R0492,2025-09-12,33,56,Delivered,1060,176,704,3.1,6,Cash,In-House,Sunny,Low,Evening,Express,FIRST50,Flat,Staff Shortage,Customer Unavailable
O012752,C01904,K028,R0491,2026-10-07,28,48,Delivered,1494,193,1126,4.6,4,Wallet,Porter,Cloudy,Low,Breakfast,Express,FESTIVE20,No Discount,Staff Shortage,Rider Delay
O012753,C01574,K041,R0319,2026-07-18,35,33,Delivered,1308,152,727,3.7,2,Cash,In-House,Sunny,High,Evening,Express,WELCOME100,Percentage,Ingredient Delay,Customer Unavailable
O012754,C01186,K014,R0272,2025-04-16,17,47,Delivered,247,73,196,4.7,15,Cash,Dunzo,Rainy,Low,Evening,Express,WELCOME100,Flat,,Heavy Rain
O012755,C00871,K038,R0358,2025-01-25,35,35,Delivered,251,81,195,3.3,11,Wallet,Shadowfax,Sunny,High,Dinner,Normal,FESTIVE20,No Discount,Ingredient Delay,Customer Unavailable
O012756,C02070,K047,R0173,2025-02-28,12,58,Delivered,648,1,367,5.0,5,Cash,Dunzo,Rainy,Low,Evening,Express,NONE,Percentage,,Traffic
O012757,C02452,K010,R0114,2026-02-17,37,17,Delivered,1124,97,886,3.6,14,Credit Card,Shadowfax,Rainy,Medium,Breakfast,Normal,SAVE50,Flat,Equipment Issue,
O012758,C00357,K017,R0169,2026-02-22,13,21,Delivered,931,64,565,3.4,14,Debit Card,In-House,Sunny,High,Breakfast,Express,FIRST50,Flat,,
O012759,C00914,K033,R0413,2026-02-28,30,33,Delivered,1108,183,716,4.8,6,Cash,Shadowfax,Sunny,Medium,Breakfast,Normal,SAVE50,Flat,Equipment Issue,Traffic
O012760,C01150,K014,R0082,2025-08-19,28,54,Delivered,1139,32,762,3.0,15,Debit Card,Porter,Sunny,High,Lunch,Normal,SAVE50,Percentage,Ingredient Delay,Customer Unavailable
O012761,C00232,K015,R0483,2026-02-19,40,60,Delivered,790,12,630,3.5,7,Cash,In-House,Cloudy,Medium,Lunch,Normal,FESTIVE20,Flat,Equipment Issue,Customer Unavailable
O012762,C00587,K043,R0406,2025-09-30,12,60,Delivered,438,35,302,4.7,12,UPI,In-House,Sunny,Medium,Lunch,Express,FIRST50,No Discount,,Customer Unavailable
O012763,C00012,K042,R0074,2026-08-17,30,44,Delivered,1242,6,815,4.4,15,Wallet,Porter,Cloudy,Medium,Dinner,Express,NONE,Percentage,Equipment Issue,Traffic
O012764,C01150,K014,R0050,2025-10-03,38,25,Delivered,394,134,307,4.0,4,Wallet,Shadowfax,Rainy,Low,Dinner,Normal,WELCOME100,Percentage,High Order Volume,
O012765,C02721,K050,R0453,2025-06-20,34,29,Delivered,616,26,432,4.0,5,Credit Card,In-House,Cloudy,High,Lunch,Express,WELCOME100,No Discount,High Order Volume,
O012766,C01448,K027,R0234,2025-05-04,23,24,Cancelled,338,17,207,3.2,4,Wallet,Dunzo,Cloudy,High,Evening,Express,FESTIVE20,Percentage,,Rider Delay
O012767,C01171,K036,R0393,2026-06-17,13,59,Delivered,1073,63,741,4.5,5,Wallet,Dunzo,Sunny,Low,Lunch,Express,NONE,Percentage,,Heavy Rain
O012768,C02870,K022,R0168,2025-01-10,30,19,Delivered,922,25,716,3.7,7,Cash,Shadowfax,Rainy,Low,Dinner,Express,SAVE50,Percentage,Equipment Issue,
O012769,C01898,K017,R0242,2025-09-04,29,30,Delivered,1376,191,1073,3.6,8,Credit Card,Porter,Sunny,Low,Lunch,Normal,SAVE50,No Discount,Equipment Issue,
O012770,C01898,K002,R0142,2025-06-16,14,18,Delivered,1196,107,782,4.7,3,Debit Card,In-House,Sunny,High,Dinner,Normal,SAVE50,No Discount,,
O012771,C02140,K009,R0182,2026-07-14,30,42,Delivered,1496,114,846,3.6,13,Credit Card,In-House,Sunny,Medium,Lunch,Normal,FIRST50,No Discount,Staff Shortage,Traffic
O012772,C01754,K047,R0325,2026-11-15,17,58,Delivered,1114,137,710,3.2,14,Credit Card,Shadowfax,Sunny,Low,Dinner,Normal,WELCOME100,No Discount,,Rider Delay
O012773,C02248,K031,R0006,2026-10-30,27,38,Delivered,851,90,495,3.8,2,UPI,Dunzo,Cloudy,Medium,Lunch,Express,FIRST50,No Discount,Equipment Issue,Heavy Rain
O012774,C01430,K016,R0228,2025-09-16,12,40,Delivered,1324,142,970,3.2,8,UPI,Porter,Sunny,Medium,Evening,Express,NONE,No Discount,,Heavy Rain
O012775,C01388,K008,R0479,2026-12-16,22,17,Delivered,734,169,497,4.7,12,UPI,Dunzo,Sunny,Low,Lunch,Express,FESTIVE20,Percentage,,
O012776,C02511,K006,R0371,2026-10-01,12,58,Delivered,460,55,256,4.3,7,Wallet,Porter,Sunny,High,Lunch,Normal,NONE,Percentage,,Rider Delay
O012777,C02641,K046,R0413,2025-07-27,17,36,Delivered,403,60,233,3.7,2,Credit Card,Porter,Rainy,Low,Lunch,Normal,FESTIVE20,No Discount,,Customer Unavailable
O012778,C00943,K016,R0298,2025-05-10,19,32,Delivered,385,85,276,3.2,15,Debit Card,Dunzo,Rainy,High,Breakfast,Normal,SAVE50,Percentage,,Customer Unavailable
O012779,C01191,K034,R0151,2026-10-19,37,44,Delivered,1231,163,977,4.1,2,UPI,In-House,Cloudy,Low,Dinner,Express,WELCOME100,No Discount,Equipment Issue,Customer Unavailable
O012780,C01834,K042,R0231,2025-10-15,36,15,Delivered,1037,154,613,4.8,4,Cash,Dunzo,Cloudy,Low,Evening,Normal,WELCOME100,Percentage,Ingredient Delay,
O012781,C00433,K012,R0065,2025-01-07,19,15,Delivered,1240,183,798,3.2,7,Cash,In-House,Cloudy,Medium,Breakfast,Express,NONE,Percentage,,
O012782,C02484,K029,R0268,2025-12-05,38,50,Cancelled,1124,108,662,5.0,9,Cash,In-House,Rainy,Low,Dinner,Normal,FIRST50,No Discount,Staff Shortage,Rider Delay
O012783,C01179,K022,R0345,2025-09-18,31,38,Delivered,847,14,623,4.4,5,Cash,Shadowfax,Cloudy,Low,Dinner,Normal,NONE,Flat,High Order Volume,Heavy Rain
O012784,C01833,K011,R0115,2025-02-03,26,55,Delivered,1492,130,1010,4.1,9,Cash,Dunzo,Cloudy,Low,Dinner,Normal,SAVE50,Percentage,Ingredient Delay,Customer Unavailable
O012785,C01393,K021,R0003,2026-02-28,27,31,Delivered,246,12,191,4.0,2,Cash,Shadowfax,Sunny,High,Dinner,Normal,NONE,Flat,Equipment Issue,Rider Delay
O012786,C01818,K027,R0125,2025-08-27,38,29,Delivered,399,129,250,3.3,13,Wallet,In-House,Rainy,Low,Evening,Normal,FESTIVE20,Percentage,Ingredient Delay,
O012787,C01896,K003,R0317,2026-07-27,21,21,Delivered,610,111,442,4.8,12,Wallet,Dunzo,Rainy,High,Breakfast,Normal,SAVE50,Percentage,,
O012788,C01848,K036,R0128,2025-11-28,11,49,Delivered,705,29,405,3.3,11,Debit Card,Porter,Sunny,High,Evening,Express,FESTIVE20,No Discount,,Heavy Rain
O012789,C02870,K004,R0356,2026-03-12,21,22,Delivered,1049,99,599,3.3,10,Cash,Shadowfax,Sunny,Medium,Dinner,Express,SAVE50,Percentage,,
O012790,C02245,K025,R0157,2026-09-08,31,41,Delivered,243,32,148,3.1,3,UPI,Shadowfax,Cloudy,Low,Dinner,Normal,SAVE50,No Discount,Ingredient Delay,Traffic
O012791,C01436,K034,R0465,2026-03-31,24,15,Delivered,899,127,661,4.8,5,Cash,In-House,Cloudy,Low,Dinner,Express,NONE,No Discount,,
O012792,C00229,K032,R0311,2026-08-31,19,25,Delivered,904,98,644,3.6,8,Credit Card,In-House,Rainy,Medium,Evening,Normal,FIRST50,No Discount,,
O012793,C01011,K009,R0352,2026-12-12,33,59,Delivered,646,7,417,3.8,13,Credit Card,In-House,Cloudy,Low,Lunch,Normal,SAVE50,Flat,Ingredient Delay,Customer Unavailable
O012794,C02209,K013,R0277,2026-05-05,10,27,Delivered,1486,1,923,3.6,2,Debit Card,Shadowfax,Rainy,Medium,Lunch,Express,WELCOME100,Percentage,,
O012795,C02288,K030,R0239,2026-05-11,36,32,Delivered,1051,119,723,3.6,7,Debit Card,In-House,Cloudy,Medium,Lunch,Express,NONE,No Discount,High Order Volume,Rider Delay
O012796,C01426,K040,R0322,2025-09-21,39,36,Delivered,778,109,539,5.0,5,UPI,Dunzo,Rainy,Medium,Evening,Express,WELCOME100,Percentage,Equipment Issue,Customer Unavailable
O012797,C01663,K034,R0087,2025-06-24,31,32,Delivered,600,77,448,3.4,12,Cash,Dunzo,Rainy,Low,Breakfast,Express,SAVE50,No Discount,Ingredient Delay,Traffic
O012798,C02884,K037,R0433,2026-09-26,19,18,Delivered,812,124,555,3.7,13,Wallet,In-House,Cloudy,Medium,Lunch,Express,FESTIVE20,Flat,,
O012799,C00805,K015,R0489,2026-12-08,21,17,Delivered,725,152,497,3.8,6,Debit Card,In-House,Sunny,Medium,Dinner,Express,FIRST50,Flat,,
